train_set,embedding,algorithm,threshold,f-1,app_pairs
googleplay,glove,custom,0.59,0.14285714285714285,a11-a15
googleplay,w2v,atm,0.55,0.11764705882352941,a11-a15
googleplay,w2v,craftdroid,0.69,0.2,a11-a15
googleplay,w2v,custom,0.73,0.17424242424242425,a11-a15
googleplay,wm,atm,0.24,0.14285714285714285,a11-a15
googleplay,wm,craftdroid,0.21,0.14285714285714285,a11-a15
googleplay,wm,custom,0.28,0.15384615384615385,a11-a15
standard,bert,atm,0.74,0.16666666666666666,a11-a15
standard,bert,craftdroid,0.72,0.16666666666666666,a11-a15
standard,bert,custom,0.73,0.12916666666666665,a11-a15
standard,fast,atm,0.38,0.13333333333333333,a11-a15
standard,fast,craftdroid,0.21,0.14285714285714285,a11-a15
standard,fast,custom,0.47,0.18181818181818182,a11-a15
standard,glove,atm,0.85,0.13333333333333333,a11-a15
standard,glove,craftdroid,0.45,0.14285714285714285,a11-a15
standard,glove,custom,0.61,0.15384615384615385,a11-a15
standard,nnlm,atm,0.48,0.15384615384615385,a11-a15
standard,nnlm,craftdroid,0.22,0.13333333333333333,a11-a15
standard,nnlm,custom,0.47,0.15384615384615385,a11-a15
standard,use,atm,0.37,0.2,a11-a15
standard,use,craftdroid,0.18,0.14285714285714285,a11-a15
standard,use,custom,0.32,0.18181818181818182,a11-a15
standard,w2v,atm,0.69,0.14285714285714285,a11-a15
standard,w2v,craftdroid,0.38,0.15384615384615385,a11-a15
standard,w2v,custom,0.38,0.16666666666666666,a11-a15
standard,wm,atm,0.22,0.14285714285714285,a11-a15
standard,wm,craftdroid,0.2,0.13333333333333333,a11-a15
standard,wm,custom,0.24,0.15384615384615385,a11-a15
android,fast,atm,0.67,0.11764705882352941,a13-a14
android,fast,craftdroid,0.71,0.15384615384615385,a13-a14
android,fast,custom,0.77,0.16666666666666666,a13-a14
android,glove,atm,0.7,0.14285714285714285,a13-a14
android,glove,craftdroid,0.53,0.16666666666666666,a13-a14
android,glove,custom,0.53,0.15384615384615385,a13-a14
android,w2v,atm,0.58,0.11764705882352941,a13-a14
android,w2v,craftdroid,0.72,0.15384615384615385,a13-a14
android,w2v,custom,0.75,0.16666666666666666,a13-a14
android,wm,atm,0.24,0.14285714285714285,a13-a14
android,wm,craftdroid,0.24,0.14285714285714285,a13-a14
android,wm,custom,0.25,0.14285714285714285,a13-a14
blogs,fast,atm,0.57,0.11764705882352941,a13-a14
blogs,fast,craftdroid,0.68,0.14835164835164835,a13-a14
blogs,fast,custom,0.73,0.18181818181818182,a13-a14
blogs,glove,atm,0.81,0.13333333333333333,a13-a14
blogs,glove,craftdroid,0.63,0.14835164835164835,a13-a14
blogs,glove,custom,0.63,0.15384615384615385,a13-a14
blogs,w2v,atm,0.58,0.11764705882352941,a13-a14
blogs,w2v,craftdroid,0.72,0.15384615384615385,a13-a14
blogs,w2v,custom,0.73,0.16666666666666666,a13-a14
blogs,wm,atm,0.31,0.16666666666666666,a13-a14
blogs,wm,craftdroid,0.24,0.14285714285714285,a13-a14
blogs,wm,custom,0.27,0.15384615384615385,a13-a14
empty,edit_distance,atm,0.62,0.14285714285714285,a13-a14
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a13-a14
empty,edit_distance,custom,0.47,0.18181818181818182,a13-a14
empty,jaccard,atm,0.2,0.18181818181818182,a13-a14
empty,jaccard,craftdroid,0.15,0.14285714285714285,a13-a14
empty,jaccard,custom,0.15,0.18181818181818182,a13-a14
googleplay,fast,atm,0.99,0.125,a13-a14
googleplay,fast,craftdroid,0.7,0.18181818181818182,a13-a14
googleplay,fast,custom,0.71,0.18181818181818182,a13-a14
googleplay,glove,atm,0.91,0.13333333333333333,a13-a14
googleplay,glove,craftdroid,0.72,0.17424242424242425,a13-a14
googleplay,glove,custom,0.57,0.14285714285714285,a13-a14
googleplay,w2v,atm,0.99,0.125,a13-a14
googleplay,w2v,craftdroid,0.69,0.2,a13-a14
googleplay,w2v,custom,0.73,0.18181818181818182,a13-a14
googleplay,wm,atm,0.21,0.13333333333333333,a13-a14
googleplay,wm,craftdroid,0.21,0.14285714285714285,a13-a14
googleplay,wm,custom,0.28,0.16666666666666666,a13-a14
standard,bert,atm,0.75,0.16666666666666666,a13-a14
standard,bert,craftdroid,0.72,0.16666666666666666,a13-a14
standard,bert,custom,0.7,0.125,a13-a14
standard,fast,atm,0.72,0.14285714285714285,a13-a14
standard,fast,craftdroid,0.21,0.14285714285714285,a13-a14
standard,fast,custom,0.47,0.18181818181818182,a13-a14
standard,glove,atm,0.84,0.13333333333333333,a13-a14
standard,glove,craftdroid,0.45,0.14285714285714285,a13-a14
standard,glove,custom,0.61,0.15384615384615385,a13-a14
standard,nnlm,atm,0.54,0.16666666666666666,a13-a14
standard,nnlm,craftdroid,0.36,0.14285714285714285,a13-a14
standard,nnlm,custom,0.46,0.15384615384615385,a13-a14
standard,use,atm,0.37,0.2,a13-a14
standard,use,craftdroid,0.17,0.14285714285714285,a13-a14
standard,use,custom,0.33,0.18181818181818182,a13-a14
standard,w2v,atm,0.69,0.14285714285714285,a13-a14
standard,w2v,craftdroid,0.38,0.15384615384615385,a13-a14
standard,w2v,custom,0.44,0.18181818181818182,a13-a14
standard,wm,atm,0.22,0.14285714285714285,a13-a14
standard,wm,craftdroid,0.21,0.14285714285714285,a13-a14
standard,wm,custom,0.24,0.15384615384615385,a13-a14
android,fast,atm,0.67,0.11764705882352941,a13-a15
android,fast,craftdroid,0.71,0.15384615384615385,a13-a15
android,fast,custom,0.73,0.15384615384615385,a13-a15
android,glove,atm,0.69,0.14285714285714285,a13-a15
android,glove,craftdroid,0.5,0.15384615384615385,a13-a15
android,glove,custom,0.53,0.14835164835164835,a13-a15
android,w2v,atm,0.58,0.11764705882352941,a13-a15
android,w2v,craftdroid,0.74,0.15384615384615385,a13-a15
android,w2v,custom,0.75,0.16025641025641024,a13-a15
android,wm,atm,0.24,0.14285714285714285,a13-a15
android,wm,craftdroid,0.24,0.14285714285714285,a13-a15
android,wm,custom,0.25,0.14285714285714285,a13-a15
blogs,fast,atm,0.57,0.11764705882352941,a13-a15
blogs,fast,craftdroid,0.64,0.14285714285714285,a13-a15
blogs,fast,custom,0.73,0.18181818181818182,a13-a15
blogs,glove,atm,0.81,0.13333333333333333,a13-a15
blogs,glove,craftdroid,0.54,0.14285714285714285,a13-a15
blogs,glove,custom,0.63,0.15384615384615385,a13-a15
blogs,w2v,atm,0.58,0.11764705882352941,a13-a15
blogs,w2v,craftdroid,0.68,0.14285714285714285,a13-a15
blogs,w2v,custom,0.72,0.15384615384615385,a13-a15
blogs,wm,atm,0.27,0.15384615384615385,a13-a15
blogs,wm,craftdroid,0.24,0.14285714285714285,a13-a15
blogs,wm,custom,0.27,0.15384615384615385,a13-a15
empty,edit_distance,atm,0.62,0.14285714285714285,a13-a15
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a13-a15
empty,edit_distance,custom,0.47,0.18181818181818182,a13-a15
empty,jaccard,atm,0.2,0.18181818181818182,a13-a15
empty,jaccard,craftdroid,0.15,0.13333333333333333,a13-a15
empty,jaccard,custom,0.15,0.18181818181818182,a13-a15
googleplay,fast,atm,0.99,0.125,a13-a15
googleplay,fast,craftdroid,0.71,0.18181818181818182,a13-a15
googleplay,fast,custom,0.71,0.18181818181818182,a13-a15
googleplay,glove,atm,0.91,0.13333333333333333,a13-a15
googleplay,glove,craftdroid,0.7,0.16666666666666666,a13-a15
googleplay,glove,custom,0.59,0.14285714285714285,a13-a15
googleplay,w2v,atm,0.99,0.125,a13-a15
googleplay,w2v,craftdroid,0.69,0.2,a13-a15
googleplay,w2v,custom,0.73,0.18181818181818182,a13-a15
googleplay,wm,atm,0.21,0.13333333333333333,a13-a15
googleplay,wm,craftdroid,0.21,0.14285714285714285,a13-a15
googleplay,wm,custom,0.27,0.15384615384615385,a13-a15
standard,bert,atm,0.75,0.16666666666666666,a13-a15
standard,bert,craftdroid,0.71,0.15384615384615385,a13-a15
standard,bert,custom,0.7,0.125,a13-a15
standard,fast,atm,0.72,0.14285714285714285,a13-a15
standard,fast,craftdroid,0.21,0.14285714285714285,a13-a15
standard,fast,custom,0.47,0.18181818181818182,a13-a15
standard,glove,atm,0.84,0.13333333333333333,a13-a15
standard,glove,craftdroid,0.45,0.14285714285714285,a13-a15
standard,glove,custom,0.61,0.15384615384615385,a13-a15
standard,nnlm,atm,0.54,0.16666666666666666,a13-a15
standard,nnlm,craftdroid,0.22,0.13333333333333333,a13-a15
standard,nnlm,custom,0.47,0.15384615384615385,a13-a15
standard,use,atm,0.37,0.2,a13-a15
standard,use,craftdroid,0.18,0.14285714285714285,a13-a15
standard,use,custom,0.33,0.18181818181818182,a13-a15
standard,w2v,atm,0.69,0.14285714285714285,a13-a15
standard,w2v,craftdroid,0.38,0.15384615384615385,a13-a15
standard,w2v,custom,0.38,0.16666666666666666,a13-a15
standard,wm,atm,0.22,0.14285714285714285,a13-a15
standard,wm,craftdroid,0.2,0.13333333333333333,a13-a15
standard,wm,custom,0.24,0.15384615384615385,a13-a15
android,fast,atm,0.59,0.11764705882352941,a14-a15
android,fast,craftdroid,0.71,0.15384615384615385,a14-a15
android,fast,custom,0.77,0.16666666666666666,a14-a15
android,glove,atm,0.58,0.14285714285714285,a14-a15
android,glove,craftdroid,0.53,0.16666666666666666,a14-a15
android,glove,custom,0.53,0.15384615384615385,a14-a15
android,w2v,atm,0.5,0.11764705882352941,a14-a15
android,w2v,craftdroid,0.73,0.15384615384615385,a14-a15
android,w2v,custom,0.75,0.16025641025641024,a14-a15
android,wm,atm,0.24,0.14285714285714285,a14-a15
android,wm,craftdroid,0.24,0.14285714285714285,a14-a15
android,wm,custom,0.24,0.14285714285714285,a14-a15
blogs,fast,atm,0.54,0.11764705882352941,a14-a15
blogs,fast,craftdroid,0.64,0.14285714285714285,a14-a15
blogs,fast,custom,0.73,0.18181818181818182,a14-a15
blogs,glove,atm,0.66,0.13333333333333333,a14-a15
blogs,glove,craftdroid,0.54,0.14285714285714285,a14-a15
blogs,glove,custom,0.63,0.15384615384615385,a14-a15
blogs,w2v,atm,0.54,0.11764705882352941,a14-a15
blogs,w2v,craftdroid,0.68,0.14285714285714285,a14-a15
blogs,w2v,custom,0.74,0.16666666666666666,a14-a15
blogs,wm,atm,0.27,0.15384615384615385,a14-a15
blogs,wm,craftdroid,0.24,0.14285714285714285,a14-a15
blogs,wm,custom,0.27,0.15384615384615385,a14-a15
empty,edit_distance,atm,0.6,0.14285714285714285,a14-a15
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a14-a15
empty,edit_distance,custom,0.46,0.18181818181818182,a14-a15
empty,jaccard,atm,0.2,0.18181818181818182,a14-a15
empty,jaccard,craftdroid,0.15,0.14285714285714285,a14-a15
empty,jaccard,custom,0.15,0.18181818181818182,a14-a15
googleplay,fast,atm,0.95,0.125,a14-a15
googleplay,fast,craftdroid,0.7,0.18181818181818182,a14-a15
googleplay,fast,custom,0.71,0.18181818181818182,a14-a15
googleplay,glove,atm,0.89,0.13333333333333333,a14-a15
googleplay,glove,craftdroid,0.68,0.16666666666666666,a14-a15
googleplay,glove,custom,0.54,0.14285714285714285,a14-a15
googleplay,w2v,atm,0.95,0.125,a14-a15
googleplay,w2v,craftdroid,0.69,0.2,a14-a15
googleplay,w2v,custom,0.71,0.18181818181818182,a14-a15
googleplay,wm,atm,0.24,0.14285714285714285,a14-a15
googleplay,wm,craftdroid,0.21,0.14285714285714285,a14-a15
googleplay,wm,custom,0.27,0.15384615384615385,a14-a15
standard,bert,atm,0.73,0.16666666666666666,a14-a15
standard,bert,craftdroid,0.72,0.16025641025641024,a14-a15
standard,bert,custom,0.72,0.13333333333333333,a14-a15
standard,fast,atm,0.57,0.14285714285714285,a14-a15
standard,fast,craftdroid,0.42,0.15384615384615385,a14-a15
standard,fast,custom,0.47,0.18181818181818182,a14-a15
standard,glove,atm,0.69,0.13333333333333333,a14-a15
standard,glove,craftdroid,0.45,0.14285714285714285,a14-a15
standard,glove,custom,0.6,0.15384615384615385,a14-a15
standard,nnlm,atm,0.54,0.16666666666666666,a14-a15
standard,nnlm,craftdroid,0.21,0.13333333333333333,a14-a15
standard,nnlm,custom,0.46,0.15384615384615385,a14-a15
standard,use,atm,0.37,0.2,a14-a15
standard,use,craftdroid,0.16,0.14285714285714285,a14-a15
standard,use,custom,0.31,0.18181818181818182,a14-a15
standard,w2v,atm,0.47,0.14285714285714285,a14-a15
standard,w2v,craftdroid,0.38,0.15384615384615385,a14-a15
standard,w2v,custom,0.44,0.18181818181818182,a14-a15
standard,wm,atm,0.2,0.14285714285714285,a14-a15
standard,wm,craftdroid,0.21,0.14285714285714285,a14-a15
standard,wm,custom,0.23,0.15384615384615385,a14-a15
android,fast,atm,0.59,0.1111111111111111,a21-a22
android,fast,craftdroid,0.71,0.15384615384615385,a21-a22
android,fast,custom,0.73,0.15384615384615385,a21-a22
android,glove,atm,0.74,0.14285714285714285,a21-a22
android,glove,craftdroid,0.53,0.15384615384615385,a21-a22
android,glove,custom,0.42,0.14285714285714285,a21-a22
android,w2v,atm,0.55,0.1111111111111111,a21-a22
android,w2v,craftdroid,0.67,0.14285714285714285,a21-a22
android,w2v,custom,0.73,0.15384615384615385,a21-a22
android,wm,atm,0.24,0.14285714285714285,a21-a22
android,wm,craftdroid,0.24,0.14285714285714285,a21-a22
android,wm,custom,0.26,0.14285714285714285,a21-a22
blogs,fast,atm,0.9,0.11764705882352941,a21-a22
blogs,fast,craftdroid,0.64,0.14285714285714285,a21-a22
blogs,fast,custom,0.73,0.17424242424242425,a21-a22
blogs,glove,atm,0.66,0.125,a21-a22
blogs,glove,craftdroid,0.56,0.14285714285714285,a21-a22
blogs,glove,custom,0.52,0.14285714285714285,a21-a22
blogs,w2v,atm,0.53,0.1111111111111111,a21-a22
blogs,w2v,craftdroid,0.68,0.14285714285714285,a21-a22
blogs,w2v,custom,0.73,0.15384615384615385,a21-a22
blogs,wm,atm,0.27,0.15384615384615385,a21-a22
blogs,wm,craftdroid,0.24,0.14285714285714285,a21-a22
blogs,wm,custom,0.28,0.15384615384615385,a21-a22
empty,edit_distance,atm,0.65,0.1380952380952381,a21-a22
empty,edit_distance,craftdroid,0.44,0.15384615384615385,a21-a22
empty,edit_distance,custom,0.49,0.18181818181818182,a21-a22
empty,jaccard,atm,0.2,0.18181818181818182,a21-a22
empty,jaccard,craftdroid,0.15,0.13333333333333333,a21-a22
empty,jaccard,custom,0.15,0.18181818181818182,a21-a22
googleplay,fast,atm,0.78,0.11764705882352941,a21-a22
googleplay,fast,craftdroid,0.69,0.16666666666666666,a21-a22
googleplay,fast,custom,0.71,0.18181818181818182,a21-a22
googleplay,glove,atm,0.84,0.125,a21-a22
googleplay,glove,craftdroid,0.7,0.16666666666666666,a21-a22
googleplay,glove,custom,0.6,0.14285714285714285,a21-a22
googleplay,w2v,atm,0.64,0.11764705882352941,a21-a22
googleplay,w2v,craftdroid,0.69,0.2,a21-a22
googleplay,w2v,custom,0.67,0.16666666666666666,a21-a22
googleplay,wm,atm,0.21,0.13333333333333333,a21-a22
googleplay,wm,craftdroid,0.22,0.14285714285714285,a21-a22
googleplay,wm,custom,0.28,0.15384615384615385,a21-a22
standard,bert,atm,0.75,0.16666666666666666,a21-a22
standard,bert,craftdroid,0.71,0.15384615384615385,a21-a22
standard,bert,custom,0.7,0.125,a21-a22
standard,fast,atm,0.42,0.13333333333333333,a21-a22
standard,fast,craftdroid,0.21,0.14285714285714285,a21-a22
standard,fast,custom,0.47,0.18181818181818182,a21-a22
standard,glove,atm,0.92,0.13333333333333333,a21-a22
standard,glove,craftdroid,0.47,0.14285714285714285,a21-a22
standard,glove,custom,0.49,0.14285714285714285,a21-a22
standard,nnlm,atm,0.54,0.16666666666666666,a21-a22
standard,nnlm,craftdroid,0.24,0.13333333333333333,a21-a22
standard,nnlm,custom,0.47,0.15384615384615385,a21-a22
standard,use,atm,0.42,0.2222222222222222,a21-a22
standard,use,craftdroid,0.2,0.14285714285714285,a21-a22
standard,use,custom,0.32,0.18181818181818182,a21-a22
standard,w2v,atm,0.84,0.14285714285714285,a21-a22
standard,w2v,craftdroid,0.38,0.15384615384615385,a21-a22
standard,w2v,custom,0.37,0.16666666666666666,a21-a22
standard,wm,atm,0.22,0.14285714285714285,a21-a22
standard,wm,craftdroid,0.2,0.13333333333333333,a21-a22
standard,wm,custom,0.23,0.15384615384615385,a21-a22
android,fast,atm,0.67,0.11764705882352941,a21-a23
android,fast,craftdroid,0.69,0.15384615384615385,a21-a23
android,fast,custom,0.77,0.16666666666666666,a21-a23
android,glove,atm,0.66,0.14285714285714285,a21-a23
android,glove,craftdroid,0.53,0.15384615384615385,a21-a23
android,glove,custom,0.4,0.14285714285714285,a21-a23
android,w2v,atm,0.58,0.11764705882352941,a21-a23
android,w2v,craftdroid,0.74,0.15384615384615385,a21-a23
android,w2v,custom,0.72,0.15384615384615385,a21-a23
android,wm,atm,0.24,0.14285714285714285,a21-a23
android,wm,craftdroid,0.24,0.14285714285714285,a21-a23
android,wm,custom,0.25,0.14285714285714285,a21-a23
blogs,fast,atm,0.57,0.11764705882352941,a21-a23
blogs,fast,craftdroid,0.68,0.15384615384615385,a21-a23
blogs,fast,custom,0.73,0.18181818181818182,a21-a23
blogs,glove,atm,0.81,0.13333333333333333,a21-a23
blogs,glove,craftdroid,0.54,0.14285714285714285,a21-a23
blogs,glove,custom,0.63,0.15384615384615385,a21-a23
blogs,w2v,atm,0.57,0.11764705882352941,a21-a23
blogs,w2v,craftdroid,0.72,0.14835164835164835,a21-a23
blogs,w2v,custom,0.74,0.16666666666666666,a21-a23
blogs,wm,atm,0.31,0.16025641025641024,a21-a23
blogs,wm,craftdroid,0.24,0.14285714285714285,a21-a23
blogs,wm,custom,0.27,0.15384615384615385,a21-a23
empty,edit_distance,atm,0.62,0.14285714285714285,a21-a23
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a21-a23
empty,edit_distance,custom,0.46,0.18181818181818182,a21-a23
empty,jaccard,atm,0.19,0.18181818181818182,a21-a23
empty,jaccard,craftdroid,0.15,0.14285714285714285,a21-a23
empty,jaccard,custom,0.15,0.18181818181818182,a21-a23
googleplay,fast,atm,0.98,0.125,a21-a23
googleplay,fast,craftdroid,0.71,0.18181818181818182,a21-a23
googleplay,fast,custom,0.71,0.18181818181818182,a21-a23
googleplay,glove,atm,0.91,0.13333333333333333,a21-a23
googleplay,glove,craftdroid,0.7,0.16666666666666666,a21-a23
googleplay,glove,custom,0.6,0.14285714285714285,a21-a23
googleplay,w2v,atm,0.99,0.125,a21-a23
googleplay,w2v,craftdroid,0.69,0.2,a21-a23
googleplay,w2v,custom,0.73,0.18181818181818182,a21-a23
googleplay,wm,atm,0.24,0.14285714285714285,a21-a23
googleplay,wm,craftdroid,0.21,0.14285714285714285,a21-a23
googleplay,wm,custom,0.28,0.16666666666666666,a21-a23
standard,bert,atm,0.75,0.16666666666666666,a21-a23
standard,bert,craftdroid,0.71,0.15384615384615385,a21-a23
standard,bert,custom,0.73,0.13333333333333333,a21-a23
standard,fast,atm,0.72,0.14285714285714285,a21-a23
standard,fast,craftdroid,0.2,0.14285714285714285,a21-a23
standard,fast,custom,0.47,0.18181818181818182,a21-a23
standard,glove,atm,0.84,0.13333333333333333,a21-a23
standard,glove,craftdroid,0.45,0.14285714285714285,a21-a23
standard,glove,custom,0.61,0.15384615384615385,a21-a23
standard,nnlm,atm,0.54,0.16666666666666666,a21-a23
standard,nnlm,craftdroid,0.18,0.13333333333333333,a21-a23
standard,nnlm,custom,0.46,0.15384615384615385,a21-a23
standard,use,atm,0.41,0.2222222222222222,a21-a23
standard,use,craftdroid,0.18,0.14285714285714285,a21-a23
standard,use,custom,0.31,0.18181818181818182,a21-a23
standard,w2v,atm,0.69,0.14285714285714285,a21-a23
standard,w2v,craftdroid,0.38,0.15384615384615385,a21-a23
standard,w2v,custom,0.44,0.18181818181818182,a21-a23
standard,wm,atm,0.21,0.14285714285714285,a21-a23
standard,wm,craftdroid,0.21,0.14285714285714285,a21-a23
standard,wm,custom,0.23,0.15384615384615385,a21-a23
android,fast,atm,0.58,0.1111111111111111,a21-a24
android,fast,craftdroid,0.71,0.15384615384615385,a21-a24
android,fast,custom,0.73,0.15384615384615385,a21-a24
android,glove,atm,0.71,0.14285714285714285,a21-a24
android,glove,craftdroid,0.46,0.14285714285714285,a21-a24
android,glove,custom,0.42,0.14285714285714285,a21-a24
android,w2v,atm,0.74,0.11437908496732026,a21-a24
android,w2v,craftdroid,0.67,0.14285714285714285,a21-a24
android,w2v,custom,0.73,0.15384615384615385,a21-a24
android,wm,atm,0.24,0.14285714285714285,a21-a24
android,wm,craftdroid,0.24,0.14285714285714285,a21-a24
android,wm,custom,0.25,0.14285714285714285,a21-a24
blogs,fast,atm,0.89,0.11764705882352941,a21-a24
blogs,fast,craftdroid,0.64,0.14285714285714285,a21-a24
blogs,fast,custom,0.73,0.18181818181818182,a21-a24
blogs,glove,atm,0.66,0.125,a21-a24
blogs,glove,craftdroid,0.56,0.14285714285714285,a21-a24
blogs,glove,custom,0.52,0.14285714285714285,a21-a24
blogs,w2v,atm,0.53,0.1111111111111111,a21-a24
blogs,w2v,craftdroid,0.68,0.14285714285714285,a21-a24
blogs,w2v,custom,0.73,0.15384615384615385,a21-a24
blogs,wm,atm,0.27,0.15384615384615385,a21-a24
blogs,wm,craftdroid,0.24,0.14285714285714285,a21-a24
blogs,wm,custom,0.28,0.15384615384615385,a21-a24
empty,edit_distance,atm,0.62,0.14285714285714285,a21-a24
empty,edit_distance,craftdroid,0.44,0.16666666666666666,a21-a24
empty,edit_distance,custom,0.47,0.18181818181818182,a21-a24
empty,jaccard,atm,0.2,0.18181818181818182,a21-a24
empty,jaccard,craftdroid,0.15,0.13333333333333333,a21-a24
